rows=4035
cols=3018
(55, 409, -683)
(55, 1100, -635)
(55, 1397, -828)
(55, 139, -215)
(55, 1505, -631)
(55, 2170, -993)
(55, 589, -77)
(55, 998, 331)
(55, 2763, -903)
(55, 1716, -552)
(55, 2838, -704)
(55, 432, -6)
(55, 2939, -870)
(55, 1089, -862)
(55, 1392, -540)
(55, 1015, -873)
(55, 279, 945)
(55, 2474, -902)
(55, 1102, -677)
(55, 1559, 938)
(55, 887, -862)
(55, 1036, -948)
(55, 25, 66)
(55, 1217, -517)
(55, 874, -599)
(55, 2846, -155)
(55, 2387, -906)
(55, 348, 816)
(55, 2610, -935)
(55, 879, -536)
(55, 1860, -523)
(55, 2814, -540)
(55, 1542, -305)
(55, 512, 140)
(55, 236, -762)
(55, 1474, -19)
(55, 269, -948)
(55, 117, -642)
(55, 664, -401)
(55, 2482, -649)
(55, 1659, -711)
(55, 2824, -691)
(55, 661, -839)
(55, 1486, -408)
(55, 77, -644)
(55, 577, 581)
(55, 1390, -618)
(55, 764, -696)
(55, 2072, 670)
(55, 600, -897)
(55, 428, -929)
(56, 409, -605)
(56, 1114, -805)
(56, 2963, 589)
(56, 502, -976)
(56, 969, -286)
(56, 81, -812)
(56, 1767, 794)
(56, 1228, -567)
(56, 1369, -937)
(56, 2830, -637)
(57, 344, -474)
(57, 1671, 393)
(57, 1025, -773)
(57, 2249, -614)
(57, 2260, -42)
(57, 584, 425)
(57, 25, -826)
(57, 896, -989)
(57, 458, 318)
(57, 490, 960)
(57, 1378, 202)
(57, 2752, 580)
(57, 289, -931)
(57, 47, -858)
(57, 1490, -858)
(57, 1559, -478)
(57, 1724, -618)
(57, 1296, -858)
(57, 83, -647)
(57, 830, 164)
(57, 696, -48)
(57, 1754, -618)
(57, 1171, -686)
(57, 793, 417)
(57, 3013, -821)
(57, 826, -690)
(57, 1182, -900)
(57, 2863, 216)
(57, 756, -847)
(57, 2367, -594)
(57, 1092, -571)
(57, 264, -663)
(57, 509, -632)
(57, 1608, -671)
(57, 919, -280)
(57, 370, -850)
(57, 1012, -603)
(57, 1173, 436)
(57, 805, -827)
(57, 431, 72)
(57, 1248, -611)
(57, 802, -618)
(57, 1318, 846)
(57, 1392, -809)
(57, 1327, -958)
(57, 2272, -996)
(57, 527, -734)
(57, 773, 899)
(57, 835, -105)
(57, 954, -842)
(57, 2702, -829)
(57, 2095, -300)
(57, 1627, -581)
(57, 1221, -866)
(57, 134, -946)
(57, 1460, -786)
(57, 1103, -731)
(57, 988, -688)
(57, 652, 267)
(57, 1010, 986)
(57, 1280, -916)
(57, 292, -767)
(57, 2950, -709)
(57, 1428, -916)
(57, 1159, -27)
(57, 352, -594)
(57, 111, 765)
(57, 110, -827)
(57, 1333, -1007)
(57, 270, -1022)
(57, 1029, -769)
(57, 1225, -658)
(57, 469, -1005)
(57, 382, 51)
(57, 1890, -727)
(57, 333, -625)
(57, 563, -589)
(57, 79, 319)
(57, 783, -938)
(57, 2130, -926)
(57, 1309, -556)
(57, 542, -13)
(57, 350, 895)
(57, 105, -533)
(57, 2880, -783)
(57, 55, -591)
(57, 1107, -984)
(57, 1671, 118)
(57, 6, -854)
(57, 1983, -762)
(57, 599, -528)
(57, 11, -610)
(57, 194, 211)
(57, 242, -527)
(57, 2903, -894)
(57, 515, -598)
(57, 207, -910)
(57, 2824, -789)
(57, 2920, 223)
(57, 1833, -1009)
(57, 954, -873)
(57, 2250, -607)
(57, 2224, -806)
(57, 1280, 750)
(57, 1947, 838)
(57, 596, -865)
(57, 81, -744)
(57, 1763, -574)
(57, 437, -539)
(57, 1287, -758)
(57, 887, -579)
(57, 286, -636)
(57, 439, 701)
(57, 384, 838)
(57, 1202, -10)
(57, 467, -669)
(57, 1005, -544)
(57, 636, -485)
(57, 1495, -106)
(57, 2021, -48)
(57, 942, -940)
(57, 1057, 151)
(57, 1990, -829)
(57, 321, -155)
(57, 908, -738)
(57, 1274, 983)
(57, 2872, 337)
(57, 1236, 966)
(57, 908, 325)
(57, 811, -1022)
(57, 1409, -551)
(57, 1278, -571)
(57, 1865, -881)
(57, 857, -127)
(57, 2858, -968)
(57, 127, -875)
(57, 1349, -484)
(57, 2557, -933)
(57, 1843, -710)
(57, 68, -897)
(57, 1720, -724)
(57, 1344, -830)
(57, 2282, -541)
(57, 71, 308)
(57, 788, 64)
(57, 66, -840)
(57, 1002, -625)
(58, 564, -613)
(58, 2635, 659)
(58, 297, -691)
(58, 956, -645)
(58, 578, -787)
(58, 240, -673)
(58, 228, -904)
(58, 778, -619)
(58, 525, 233)
(58, 1399, -651)
(58, 5, -1007)
(58, 1974, -672)
(58, 425, 235)
(58, 1045, -414)
(58, 140, 638)
(58, 286, -617)
(58, 1093, -859)
(58, 1007, -738)
(58, 667, 814)
(58, 921, -1001)
(58, 447, -531)
(58, 369, -608)
(58, 76, 255)
(58, 805, -880)
(58, 154, -733)
(58, 253, 702)
(58, 2993, 630)
(58, 587, 917)
(58, 587, 284)
(58, 599, -773)
(58, 1870, -844)
(58, 1682, -565)
(58, 1890, 462)
(58, 2933, -857)
(58, 1395, -834)
(58, 2917, -778)
(58, 243, 558)
(58, 113, -969)
(58, 710, 507)
(58, 2388, -570)
(58, 2472, -999)
(59, 233, 228)
(59, 1080, 950)
(59, 1638, -519)
(59, 676, -521)
(59, 1377, -944)
(59, 1277, -754)
(59, 947, -620)
(59, 144, -520)
(59, 144, 648)
(59, 524, -23)
(59, 1741, -746)
(59, 1176, -904)
(59, 714, -485)
(59, 520, -948)
(59, 708, -994)
(59, 5, -871)
(59, 1449, 466)
(59, 1859, -6)
(59, 1100, -803)
(59, 259, -834)
(59, 984, -843)
(59, 2168, -960)
(59, 47, -771)
(59, 289, -743)
(59, 414, -992)
(59, 737, 787)
(59, 1355, 720)
(59, 1385, -223)
(59, 1371, -672)
(59, 252, -888)
(59, 890, -877)
(59, 2942, 829)
(59, 429, -874)
(59, 187, -694)
(59, 903, -733)
(59, 1055, -852)
(59, 311, -886)
(59, 374, -644)
(59, 692, -752)
(59, 69, -986)
(59, 625, -44)
(59, 598, -519)
(59, 282, 755)
(59, 1201, -918)
(59, 1353, 71)
(59, 212, -963)
(59, 344, 423)
(59, 2132, -968)
(59, 1342, -637)
(59, 762, -910)
(59, 864, -627)
(59, 1806, -292)
(59, 1997, 784)
(59, 693, -514)
(59, 770, 725)
(59, 2007, -296)
(59, 95, -827)
(59, 363, -382)
(59, 710, -787)
(59, 1474, -941)
(59, 1784, -633)
(59, 322, -599)
(59, 2384, -36)
(59, 2946, -683)
(59, 1414, -999)
(59, 2614, -951)
(59, 2226, -283)
(59, 1476, -541)
(59, 701, -794)
(59, 742, -775)
(59, 1395, -661)
(59, 1270, -845)
(59, 900, -802)
(59, 278, 286)
(59, 1786, -787)
(59, 373, -611)
(59, 2695, -604)
(59, 731, -678)
(59, 2536, -764)
(59, 1428, 103)
(59, 1202, 162)
(59, 839, -428)
(59, 1387, -891)
(59, 999, -535)
(59, 1968, -1019)
(59, 2404, -588)
(59, 519, -725)
(59, 446, -869)
(59, 105, -845)
(59, 521, 475)
(59, 2898, -966)
(59, 1483, -646)
(59, 1160, -915)
(59, 1698, -603)
(59, 2146, -677)
(59, 1698, -847)
(59, 763, -61)
(59, 404, 32)
(59, 1310, 963)
(59, 1983, -617)
(59, 2564, 187)
(59, 2328, -130)
(59, 1911, 281)
(59, 813, 111)
(59, 700, -883)
(59, 1245, -914)
(59, 823, 158)
(59, 272, -112)
(59, 2813, -657)
(59, 1876, -850)
(59, 79, -356)
(59, 936, 927)
(59, 1080, -800)
(59, 896, -523)
(59, 1497, -651)
(59, 186, 806)
(59, 470, -896)
(59, 1006, -653)
(59, 1326, -979)
(59, 211, -667)
(59, 1320, -601)
(59, 198, 400)
(59, 1276, 820)
(59, 472, -515)
(59, 2030, -652)
(59, 91, -894)
(59, 521, -164)
(59, 1232, -633)
(59, 454, -643)
(59, 127, -367)
(59, 944, 153)
(59, 1383, 787)
(59, 1147, -545)
(59, 622, -937)
(59, 920, 602)
(59, 196, 676)
(59, 808, 213)
(59, 385, -788)
(59, 1002, -928)
(59, 905, 808)
(59, 436, 608)
(59, 284, 358)
(59, 1238, -709)
(59, 2922, -482)
(59, 62, -946)
(59, 1210, -667)
(59, 84, -561)
(60, 1745, 921)
(60, 709, -268)
(60, 636, -960)
(60, 2263, -809)
(60, 1552, -531)
(60, 1209, -815)
(60, 570, -713)
(60, 50, -820)
(60, 2479, -924)
(60, 146, 60)
(60, 2873, -606)
(60, 1957, -727)
(60, 826, -320)
(60, 1379, 852)
(60, 2194, -165)
(60, 1167, -562)
(60, 781, -939)
(60, 853, -887)
(60, 625, -855)
(60, 688, -845)
(60, 968, -579)
(60, 1015, -586)
(60, 330, -439)
(60, 2560, -707)
(60, 327, -678)
(60, 1271, -434)
(60, 835, 521)
(60, 943, -765)
(60, 254, -635)
(60, 2915, 598)
(60, 1704, -526)
(60, 2333, -211)
(60, 1700, -272)
(60, 815, -582)
(60, 1457, -598)
(60, 550, 543)
(60, 2220, -908)
(60, 1423, -992)
(60, 1607, -985)
(60, 909, 219)
(60, 1370, 510)
(60, 941, -556)
(60, 739, -976)
(60, 895, -984)
(60, 1519, 546)
(60, 495, -949)
(60, 1784, -790)
(60, 1443, -592)
(60, 586, 456)
(60, 585, 646)
(60, 1179, -840)
(60, 1817, -783)
(60, 1171, -125)
(60, 780, -806)
(60, 1310, 424)
(60, 1352, -365)
(60, 2561, -859)
(60, 2752, 266)
(61, 1352, -862)
(61, 445, -885)
(61, 1915, 236)
(61, 1127, -561)
(61, 81, -441)
(61, 676, -550)
(61, 2634, -851)
(61, 2366, -476)
(61, 2438, -684)
(61, 2396, -630)
(61, 2362, -684)
(61, 1241, 18)
(61, 688, 612)
(61, 579, 740)
(61, 2735, 424)
(61, 1079, -650)
(61, 1489, 29)
(61, 707, -930)
(61, 536, -965)
(61, 595, 249)
(61, 2589, 736)
(61, 2426, 509)
(61, 2558, 885)
(61, 824, -940)
(61, 543, -262)
(61, 2830, -954)
(61, 1042, -784)
(61, 1409, -758)
(61, 317, -916)
(61, 241, -685)
(61, 1445, -872)
(61, 2726, -782)
(61, 1414, 43)
(61, 106, -810)
(61, 1279, -768)
(61, 1275, 96)
(61, 360, -573)
(61, 344, -118)
(61, 1479, -927)
(61, 675, -636)
(61, 1550, 5)
(61, 2949, 14)
(61, 2052, -811)
(61, 397, -547)
(61, 1399, -615)
(61, 890, -63)
(61, 1418, -556)
(61, 845, 767)
(61, 1823, 797)
(61, 1429, 931)
(61, 1318, -711)
(61, 1465, -594)
(61, 28, -1017)
(61, 802, -858)
(61, 1058, 57)
(61, 1100, -836)
(61, 67, -312)
(61, 3012, -592)
(61, 857, -623)
(61, 808, 313)
(61, 1233, -741)
(61, 231, 488)
(61, 2545, 785)
(61, 1108, 852)
(61, 428, -128)
(61, 305, -657)
(61, 222, -598)
(61, 1072, -792)
(61, 1175, -978)
(61, 1847, -704)
(61, 1338, -536)
(61, 825, -655)
(61, 117, -656)
(61, 500, -737)
(61, 934, -946)
(61, 1098, -475)
(61, 2021, -717)
(61, 1583, -979)
(61, 1016, -861)
(61, 1008, 793)
(61, 1115, -544)
(61, 1384, -813)
(61, 213, 111)
(61, 2472, -762)
(61, 43, -16)
(61, 1763, 671)
(61, 1096, -969)
(61, 868, -777)
(61, 1089, 468)
(61, 2506, -830)
(61, 343, 400)
(61, 1537, -548)
(61, 181, -809)
(61, 160, -871)
(61, 2078, -948)
(61, 299, 354)
(61, 2288, -918)
(61, 640, -754)
(61, 1349, -547)
(61, 395, -942)
(61, 283, -983)
(61, 381, -756)
(61, 351, -1013)
(61, 1181, -57)
(61, 1038, -912)
(61, 1427, 4)
(61, 133, 749)
(61, 93, -1001)
(61, 818, 915)
(61, 951, 229)
(61, 2689, 724)
(61, 1110, -934)
(61, 257, -358)
(61, 2138, -415)
(61, 1745, 145)
(61, 824, -653)
(61, 3013, -877)
(61, 2068, -903)
(61, 700, -645)
(61, 464, -1004)
(61, 1219, 118)
(61, 1279, -820)
(61, 647, 252)
(61, 2780, -582)
(61, 399, -1000)
(61, 826, -1008)
(61, 881, -770)
(61, 2192, -959)
(61, 1052, -930)
(61, 828, -579)
(61, 2587, -609)
(61, 950, -709)
(61, 1013, 413)
(61, 985, 914)
(61, 1198, -191)
(61, 1022, -48)
(61, 1282, 606)
(61, 952, -537)
(61, 246, 161)
(61, 1344, -826)
(61, 271, -312)
(61, 1119, -820)
(61, 2454, -294)
(61, 1390, -558)
(61, 654, -894)
(61, 749, -835)
(61, 776, -556)
(61, 812, -561)
(61, 2123, -803)
(61, 2790, -714)
(61, 128, -716)
(61, 454, -879)
(61, 1221, 605)
(61, 1935, -626)
(61, 1211, -845)
(61, 1784, -561)
(61, 984, -899)
(61, 927, -853)
(61, 254, -538)
(61, 944, -868)
(61, 296, -753)
(61, 513, -886)
(61, 2550, -699)
(61, 1821, -841)
(61, 1053, -1002)
(61, 245, -1014)
(61, 1038, -710)
(61, 1427, -533)
(62, 1182, -996)
(62, 537, -586)
(62, 877, 774)
(62, 1845, -866)
(62, 790, -918)
(62, 1556, -982)
(62, 666, -613)
(62, 1224, -612)
(62, 2944, -886)
(62, 1384, -891)
(62, 431, 666)
(62, 1614, -962)
(62, 1011, -421)
(62, 1119, 134)
(62, 1174, -753)
(62, 1505, 449)
(62, 159, -966)
(62, 1216, -781)
(62, 1357, -766)
(62, 620, 954)
(62, 1763, -604)
(62, 1139, -673)
(62, 2069, -959)
(62, 956, -571)
(62, 1051, -114)
(62, 656, -991)
(62, 985, 523)
(62, 1379, 118)
(62, 1366, -617)
(62, 1632, -761)
(62, 1038, -413)
(62, 738, -772)
(62, 1580, 517)
(62, 46, -990)
(62, 333, -934)
(62, 1359, -826)
(62, 997, -817)
(62, 923, -815)
(62, 8, -540)
(62, 190, -318)
(62, 1966, -657)
(62, 1581, -637)
(63, 1328, -214)
(63, 376, 9)
(63, 338, -587)
(63, 1112, -771)
(63, 1876, 562)
(63, 431, 648)
(63, 1007, -668)
(63, 448, -606)
(63, 324, -858)
(63, 544, -607)
(63, 672, -993)
(63, 1515, -937)
(63, 1153, 881)
(63, 279, -574)
(63, 597, -774)
(63, 874, -973)
(63, 1048, -977)
(63, 782, -838)
(63, 1252, -552)
(63, 891, -561)
(63, 1343, -903)
(63, 1040, 794)
(63, 2142, -683)
(63, 74, 717)
(63, 1834, -1023)
(63, 382, -914)
(63, 810, 609)
(63, 1456, -387)
(63, 453, 968)
(63, 1260, -722)
(63, 312, -594)
(63, 1251, -760)
(63, 135, 500)
(63, 693, -617)
(63, 732, -186)
(63, 2031, 632)
(63, 1095, -914)
(63, 629, -591)
(63, 196, -645)
(63, 764, -581)
(63, 194, 341)
(63, 1323, -637)
(63, 646, -125)
(63, 2262, -822)
(63, 380, -858)
(63, 2255, 661)
(63, 1438, 446)
(63, 1323, -953)
(63, 293, -280)
(63, 352, -99)
(63, 868, -658)
(63, 334, -669)
(63, 346, -940)
(63, 210, 627)
(63, 2659, 784)
(63, 1818, -581)
(63, 451, -494)
(63, 1087, -744)
(63, 2719, -515)
(63, 227, -846)
(64, 295, -716)
(64, 738, -622)
(64, 856, -515)
(64, 426, 719)
(64, 1195, -847)
(64, 690, -921)
(64, 1164, -844)
(64, 555, -838)
(64, 720, -692)
(64, 2686, -999)
(64, 1071, -897)
(64, 2731, -770)
(64, 1042, -263)
(64, 777, -883)
(64, 701, -926)
(64, 484, -580)
(64, 358, 160)
(64, 1906, -546)
(64, 1411, -880)
(64, 2285, -635)
(64, 2342, -960)
(64, 226, -65)
(64, 1743, -678)
(64, 497, -134)
(64, 243, -835)
(64, 1786, 294)
(64, 1065, 38)
(64, 176, -657)
(64, 1458, -656)
(64, 8, 252)
(64, 1978, -148)
(64, 1424, -623)
(64, 1459, 697)
(64, 103, -870)
(64, 704, -1001)
(64, 2549, -691)
(64, 745, -618)
(64, 869, -526)
(64, 1036, 976)
(64, 2736, -442)
(64, 338, 223)
(64, 2347, 844)
(65, 2325, -825)
(65, 412, 506)
(65, 464, -599)
(65, 1491, -634)
(65, 730, -683)
(65, 1753, -970)
(65, 371, -682)
(65, 172, -903)
(65, 2827, -954)
(65, 2866, -592)
(65, 459, -886)
(65, 2458, -463)
(65, 31, -916)
(65, 596, -64)
(65, 1098, -823)
(65, 874, -470)
(65, 1827, -428)
(65, 1494, -226)
(65, 1906, -609)
(65, 1430, -862)
(65, 1870, -1017)
(65, 1849, -779)
(65, 1271, 65)
(65, 342, 321)
(65, 412, 946)
(65, 704, -637)
(65, 93, -60)
(65, 1689, -621)
(65, 374, -657)
(65, 1011, -980)
(65, 253, -710)
(65, 987, -927)
(65, 2571, -422)
(65, 2572, -934)
(65, 1720, -513)
(65, 989, 715)
(65, 414, -516)
(65, 533, 6)
(65, 2489, -873)
(65, 1735, -566)
(65, 114, 767)
(65, 1300, -74)
(65, 922, -977)
(65, 790, -957)
(65, 2101, -369)
(65, 194, -613)
(66, 653, -592)
(66, 2747, -611)
(66, 804, -20)
(66, 522, -460)
(66, 64, -998)
(66, 1232, -898)
(66, 2553, -705)
(66, 1079, -714)
(66, 2297, -642)
(66, 1323, -771)
(66, 1236, 41)
(66, 293, -800)
(66, 2593, 269)
(66, 1949, -782)
(66, 1025, -613)
(66, 801, -164)
(66, 626, -958)
(66, 1969, -880)
(66, 80, -913)
(66, 2431, 378)
(66, 713, -762)
(66, 60, -141)
(66, 763, 452)
(66, 2957, -1013)
(66, 92, -575)
(66, 2732, -692)
(66, 1740, 779)
(66, 1124, -745)
(66, 924, -815)
(66, 432, -731)
(66, 421, -645)
(66, 873, -633)
(66, 967, -544)
(66, 324, 1002)
(66, 1038, -197)
(66, 1112, -528)
(66, 872, -843)
(66, 478, -755)
(66, 1260, 269)
(66, 2612, -184)
(66, 882, 173)
(66, 314, -623)
(66, 2369, -83)
(66, 1912, -738)
(66, 656, -710)
(66, 2065, -714)
(66, 663, 913)
(66, 1316, 45)
(66, 119, -670)
(66, 2338, 887)
(66, 1367, 512)
(66, 182, 793)
(66, 1953, 556)
(66, 1469, -610)
(66, 1282, -905)
(66, 803, 476)
(66, 1370, -548)
(66, 2684, -613)
(66, 1248, 58)
(66, 131, -448)
(66, 2834, -813)
(66, 1305, -126)
(66, 2043, -785)
(66, 266, -627)
(66, 574, 448)
(66, 139, -944)
(66, 326, 615)
(66, 765, -988)
(66, 617, -749)
(66, 269, -658)
(66, 962, -736)
(66, 1570, -766)
(66, 122, -977)
(66, 974, 610)
(66, 449, -1013)
(66, 1325, 19)
(66, 2004, -727)
(66, 1862, 26)
(66, 459, -685)
(66, 2635, -488)
(66, 1178, 88)
(66, 7, -131)
(66, 564, -670)
(66, 137, -860)
(66, 2484, -828)
(66, 143, -481)
(66, 1034, -1000)
(66, 2695, 78)
(66, 15, 372)
(66, 1078, -662)
(66, 591, -44)
(66, 2566, -647)
(66, 1235, -555)
(66, 2186, 837)
(67, 1830, -352)
(67, 1125, -424)
(67, 46, -640)
(67, 1221, 1000)
(67, 69, 434)
(67, 148, -395)
(67, 242, -959)
(67, 1706, 133)
(67, 2562, -993)
(67, 430, -657)
(67, 1369, -880)
(67, 1274, 150)
(67, 2196, -633)
(67, 281, -798)
(67, 1315, 522)
(67, 1042, -692)
(67, 2754, -814)
(67, 2141, -757)
(67, 511, -1020)
(67, 833, -659)
(67, 2208, -126)
(67, 560, -595)
(67, 1031, -774)
(67, 926, 364)
(67, 253, -835)
(67, 2837, -694)
(67, 359, -671)
(67, 1627, -804)
(67, 566, -639)
(67, 472, -116)
(67, 576, -582)
(67, 959, 939)
(67, 191, -727)
(67, 2469, -793)
(67, 1076, -581)
(67, 1051, -530)
(67, 1161, -753)
(67, 1300, -163)
(67, 1461, 210)
(67, 2862, -602)
(67, 766, -555)
(67, 1468, -753)
(67, 1874, -704)
(67, 997, 929)
(67, 61, -495)
(67, 941, -668)
(67, 2848, -709)
(67, 164, -362)
(67, 411, -576)
(67, 2775, -780)
(67, 103, 378)
(67, 2526, 641)
(67, 935, -631)
(67, 1273, -957)
(67, 461, -689)
(67, 340, -800)
(67, 479, -143)
(67, 748, -925)
(67, 802, -550)
(67, 379, 509)
(67, 2104, 905)
(67, 2958, -678)
(67, 538, 391)
(68, 548, 226)
(68, 2603, 13)
(68, 1763, -495)
(68, 2899, -903)
(68, 2199, -552)
(68, 1208, 122)
(68, 2047, -731)
(68, 123, -645)
(68, 635, -839)
(68, 2566, -361)
(68, 95, -594)
(68, 1750, -637)
(68, 2695, -593)
(68, 943, -674)
(68, 167, -150)
(68, 443, -369)
(68, 545, -646)
(68, 117, -862)
(68, 138, -541)
(68, 786, 432)
(68, 275, -940)
(68, 145, -205)
(68, 1122, -626)
(68, 1744, -1006)
(68, 562, -571)
(68, 1227, -777)
(68, 319, -435)
(68, 873, -4)
(68, 316, -888)
(68, 905, -528)
(68, 39, 754)
(68, 688, -415)
(68, 1369, -172)
(68, 74, -926)
(68, 247, -732)
(68, 1316, -725)
(68, 1203, -704)
(68, 1629, 158)
(68, 1257, -870)
(68, 1847, -521)
(68, 1491, -722)
(68, 1344, -390)
(68, 299, 556)
(68, 1310, -860)
(68, 664, 588)
(68, 2214, 589)
(68, 53, -838)
(68, 754, -463)
(68, 1407, -722)
(68, 1838, 84)
(68, 769, -217)
(68, 2673, -554)
(68, 1085, -332)
(68, 1072, -881)
(68, 1720, 871)
(68, 47, -635)
(68, 2706, 253)
(68, 11, -980)
(68, 650, -390)
(68, 21, -1013)
(68, 150, -1007)
(68, 379, -943)
(68, 652, 312)
(68, 854, -966)
(68, 1174, -942)
(68, 1213, -78)
(68, 1165, -294)
(68, 397, 284)
(68, 1411, -727)
(68, 1862, 827)
(68, 2907, 460)
(68, 1286, 790)
(68, 1782, -593)
(68, 1895, 923)
(68, 1172, -580)
(68, 813, 475)
(68, 1443, -842)
(68, 2518, -1010)
(68, 1489, -255)
(68, 583, 99)
(68, 1328, -632)
(68, 735, -625)
(68, 2598, -452)
(68, 831, 380)
(68, 762, -591)
(68, 1636, -545)
(68, 1508, -534)
(68, 2845, 156)
(68, 1025, 547)
(68, 2761, -948)
(68, 748, 264)
(68, 2001, -701)
(68, 1131, 171)
(68, 1156, -475)
(69, 2990, -591)
(69, 1385, 532)
(69, 1264, -87)
(69, 1178, -804)
(69, 747, -118)
(69, 815, -658)
(69, 874, -505)
(69, 1108, -996)
(69, 506, -763)
(70, 410, -1004)
(70, 598, -542)
(70, 912, 252)
(71, 2852, -1023)
(71, 794, -726)
(71, 302, 815)
(71, 1367, 682)
(71, 9, -599)
(71, 561, -186)
(71, 500, -502)
(71, 2356, -988)
(71, 1850, 672)
(71, 151, -19)
(71, 753, -769)
(71, 870, 218)
(71, 1044, -675)
(71, 800, -865)
(71, 2808, -887)
(71, 854, -995)
(71, 173, -748)
(71, 3001, -396)
(71, 2566, 435)
(71, 354, -79)
(71, 1734, -735)
(71, 1131, -806)
(71, 1108, -644)
(71, 284, -966)
(71, 2927, 708)
(71, 1187, -794)
(71, 270, 928)
(71, 2966, -522)
(71, 266, -395)
(71, 488, 1002)
(71, 612, -88)
(71, 179, -552)
(71, 849, -703)
(71, 2729, -985)
(71, 572, -534)
(71, 1162, -743)
(71, 1042, -993)
(71, 2262, -949)
(71, 1288, 227)
(71, 12, -919)
(71, 1213, -852)
(71, 1174, -533)
(71, 772, -360)
(71, 727, -815)
(71, 902, 395)
(71, 905, -596)
(71, 2256, -945)
(71, 64, 121)
(71, 103, 322)
(71, 1444, -816)
(71, 1146, -791)
(71, 1160, -788)
(71, 883, -1023)
(71, 2338, 10)
(71, 1048, -708)
(71, 910, -597)
(71, 553, -532)
(71, 696, -945)
(71, 512, -719)
(71, 1188, -820)
(71, 2528, -959)
(72, 349, -1014)
(72, 1669, -585)
(72, 2445, -773)
(72, 1180, -842)
(72, 567, -696)
(72, 1577, 313)
(72, 997, -597)
(72, 2214, -623)
(72, 126, -522)
(72, 1486, 906)
(72, 1321, 28)
(72, 1216, -650)
(72, 701, 584)
(72, 1434, -797)
(72, 720, -581)
(72, 840, -637)
(72, 1412, -731)
(72, 236, -858)
(72, 33, -645)
(72, 459, 316)
(72, 841, 871)
(72, 181, 708)
(72, 2225, -935)
(72, 1888, -955)
(72, 2444, -213)
(72, 1225, -142)
(72, 515, -635)
(72, 508, -995)
(72, 2769, -1023)
(72, 850, -726)
(72, 844, 876)
(72, 1689, -363)
(72, 2951, -662)
(72, 2265, -640)
(72, 1138, -854)
(72, 84, -970)
(72, 2264, -645)
(72, 1239, -715)
(72, 161, -695)
(72, 1851, 417)
(72, 86, -66)
(72, 454, -1021)
(72, 87, -784)
(72, 312, -878)
(72, 726, 213)
(72, 1248, -721)
(72, 2684, -888)
(72, 1221, -591)
(72, 380, 53)
(72, 839, -667)
(72, 1272, -588)
(72, 1474, -759)
(72, 624, 874)
(72, 302, -610)
(72, 169, 230)
(72, 340, -692)
(72, 2622, -558)
(72, 400, -785)
(72, 1212, 112)
(72, 710, 480)
(72, 2504, 402)
(72, 615, 272)
(72, 2609, -810)
(72, 1942, -782)
(72, 579, -709)
(72, 1136, -793)
(72, 1333, 330)
(72, 2909, -217)
(72, 1323, -540)
(72, 1457, -951)
(72, 2603, -439)
(72, 564, -527)
(72, 263, -846)
(72, 2380, -497)
(72, 884, -611)
(72, 429, -879)
(72, 1008, -594)
(73, 684, -588)
(73, 141, -816)
(73, 371, -517)
(73, 2222, -582)
(73, 521, -738)
(73, 2909, -555)
(73, 1070, -802)
(73, 922, -541)
(73, 1383, -751)
(73, 1305, -762)
(73, 1726, 671)
(73, 1215, -905)
(73, 2870, -833)
(73, 2265, -725)
(73, 763, -578)
(73, 1174, -569)
(73, 718, 724)
(73, 760, -588)
(73, 1376, -826)
(73, 78, 167)
(73, 826, -753)
(73, 2316, -845)
(73, 2614, -680)
(73, 1449, -588)
(73, 1115, 1019)
(73, 1032, -433)
(73, 2344, -613)
(73, 1964, -728)
(73, 946, -635)
(73, 1618, -800)
(73, 1115, -595)
(73, 2865, -522)
(73, 2711, 46)
(73, 728, -807)
(73, 1924, -29)
(73, 80, 263)
(73, 470, -1013)
(73, 807, 1018)
(73, 338, 258)
(73, 2566, 250)
(73, 1736, -859)
(73, 545, -772)
(73, 1320, -681)
(74, 14, -792)
(74, 2478, -169)
(74, 2260, -801)
(74, 2257, -551)
(74, 1396, -581)
(74, 396, 198)
(74, 1069, 241)
(74, 1080, -572)
(74, 2397, 358)
(74, 204, 546)
(74, 2260, -686)
(74, 1305, -795)
(74, 661, -152)
(74, 992, -541)
(74, 35, -748)
(74, 557, -545)
(74, 1239, -254)
(74, 1598, -912)
(74, 1470, -685)
(74, 1288, -671)
(74, 946, 8)
(74, 1314, 300)
(74, 2936, 495)
(74, 854, -798)
(74, 487, 370)
(74, 933, -591)
(74, 375, -598)
(74, 372, 691)
(74, 170, -871)
(74, 1136, -677)
(74, 242, -606)
(74, 870, 371)
(74, 130, -411)
(74, 1797, -796)
(74, 1319, -918)
(74, 1210, -924)
(74, 599, -581)
(74, 209, -647)
(74, 1066, -417)
(74, 830, 807)
(74, 1443, 767)
(74, 504, -863)
(74, 1188, -658)
(75, 1188, 715)
(75, 1849, -1003)
(75, 464, 649)
(75, 771, -583)
(75, 969, 770)
(75, 1380, -861)
(75, 1049, -561)
(75, 372, 48)
(75, 528, 691)
(75, 1682, 618)
(75, 1278, -560)
(75, 1926, 683)
(75, 998, 15)
(75, 599, -682)
(75, 871, -719)
(75, 968, -865)
(75, 1408, -936)
(75, 1211, -789)
(75, 426, 690)
(75, 121, -318)
(75, 289, 407)
(75, 2295, -72)
(75, 1909, -833)
(75, 613, -562)
(75, 1071, -865)
(75, 806, -803)
(75, 1410, -944)
